user_id,first_name,last_name,travel_reason,expectations_from_neighbor,interests_main,interests_sub,conversation_trigger,preferred_personality,self_personality,topics_to_avoid,languages_spoken,openness_score,age,gender,sexual_orientation,created_at
66286f3b-0f18-4ce5-8f8c-091a120a9280,Édith,Guyot,Loisirs/vacances,Autre,Musique|Photographie,Musique:Pop|Photographie:Paysage,La conversation est légère,Extraverti(e),Sérieux(se),Vie privée,Espagnol,1,48,Femme,Hétéro,2025-01-05T13:00:09.511100
1875be31-9890-41ca-85bb-17c7d04896ac,Roland,Barthelemy,Travail/études,Échanger sur un sujet commun,Cuisine,Cuisine:Cuisine du monde,Jamais,Peu importe,Extraverti(e),Vie privée,Allemand|Anglais,1,27,Préfère ne pas dire,Préfère ne pas dire,2024-11-10T13:00:09.511133
ac1f4ef6-9fee-4450-b139-d0dc4a583383,Alexandria,Sauvage,Travail/études,Rester tranquille,Technologie|Photographie|Podcasts,Technologie:Programmation|Photographie:Édition|Podcasts:Culture,Il/elle partage mes centres d’intérêt,Calme,Extraverti(e),Vie privée,Espagnol|Anglais|Autre,4,19,Préfère ne pas dire,Hétéro,2025-04-19T13:00:09.511169
31c650ac-9801-458e-8d43-138afbf4afe0,Chantal,Camus,Travail/études,Rester tranquille,Podcasts|Cuisine|Voyage,Podcasts:Tech|Cuisine:Cuisine du monde|Voyage:City trip,Jamais,Calme,Peu importe,Religion|Aucun,Italien|Espagnol|Allemand,1,43,Femme,Pan,2025-08-28T13:00:09.511207
e77928a7-20fe-4c09-b7a8-4b3a834c8b09,Aimé,Buisson,Loisirs/vacances,Discussion sympa,Sport|Voyage,Sport:Cyclisme|Voyage:Culture & musées,Le trajet est long,Sérieux(se),Peu importe,Actualité sensible|Vie privée,Allemand|Autre|Anglais,4,37,Femme,Pan,2025-04-08T13:00:09.511249
c34ff5a2-b5aa-4de6-bfe8-bae419fd884a,Olivie,Marchal,Travail/études,Échanger sur un sujet commun,Sport|Podcasts|Sciences,Sport:Ski|Podcasts:True crime|Sciences:Santé,Le trajet est long,Extraverti(e),Calme,Actualité sensible,Anglais|Espagnol,5,59,Préfère ne pas dire,Bi,2025-05-18T13:00:09.511283
654dc015-7c4c-4092-8752-a3b8e186e011,Hortense,Boyer,Loisirs/vacances,Autre,Podcasts,Podcasts:Développement perso,La conversation est légère,Autre,Autre,Aucun|Actualité sensible,Allemand,5,49,Homme,Hétéro,2025-05-04T13:00:09.511316
0a43c4a5-2811-4239-b946-5dde62f2207e,Hortense,Mallet,Loisirs/vacances,Autre,Cuisine|Technologie|Jeux vidéo,Cuisine:Végétarien/vegan|Technologie:IA|Jeux vidéo:Casual,Jamais,Autre,Sérieux(se),Aucun|Actualité sensible,Espagnol,5,20,Non-binaire,Hétéro,2025-03-22T13:00:09.511348
fb88791c-4da9-4805-b6d3-7749995a08af,Gérard,Didier,Autre,Discussion sympa,Entrepreneuriat,Entrepreneuriat:Marketing,Jamais,Drôle,Calme,Aucun|Vie privée,Espagnol,1,43,Préfère ne pas dire,Préfère ne pas dire,2025-08-06T13:00:09.511380
1d08f7b2-d0cc-4a27-bb9e-28cdeaed772d,Victor,Maillot,Autre,Échanger sur un sujet commun,Technologie,Technologie:IA,Il/elle partage mes centres d’intérêt,Sérieux(se),Peu importe,Politique,Espagnol,1,51,Non-binaire,Homo,2025-08-12T13:00:09.511411
b20b292d-08cb-4480-a48b-4a83d8bd2b2b,Patricia,Reynaud,Autre,Rester tranquille,Sciences,Sciences:Biologie,Il/elle partage mes centres d’intérêt,Introverti(e),Sérieux(se),Actualité sensible|Vie privée,Anglais,2,55,Non-binaire,Préfère ne pas dire,2025-04-02T13:00:09.511442
abf7b787-5412-451a-89fb-d1e1d0bbc3bd,Maggie,Parent,Loisirs/vacances,Discussion sympa,Arts & culture|Cuisine|Entrepreneuriat,Arts & culture:Théâtre|Cuisine:Pâtisserie|Entrepreneuriat:Investissement,Ça dépend,Calme,Introverti(e),Politique,Autre|Italien|Espagnol,4,23,Femme,Homo,2025-03-06T13:00:09.511488
abe09865-d298-4792-a48c-680b646a88c1,Antoinette,Leclerc,Autre,Autre,Technologie,Technologie:IA,Le trajet est long,Introverti(e),Introverti(e),Actualité sensible,Italien|Autre,4,44,Homme,Homo,2025-08-10T13:00:09.511524
18c07f24-21bd-4f44-9369-2a2d72f2cf19,Julie,Schneider,Autre,Réseautage pro,Technologie|Voyage,Technologie:Innovation|Voyage:Culture & musées,Il/elle partage mes centres d’intérêt,Calme,Peu importe,Religion|Vie privée,Italien|Espagnol,3,17,Préfère ne pas dire,Préfère ne pas dire,2024-11-19T13:00:09.511558
5e4aa631-c235-472d-b239-41e0a1a79d70,Camille,Toussaint,Autre,Autre,Cuisine,Cuisine:Cuisine du monde,Il/elle partage mes centres d’intérêt,Calme,Peu importe,Religion|Vie privée,Anglais,3,38,Préfère ne pas dire,Bi,2025-05-26T13:00:09.511590
f342e99b-1c9f-4a7d-8198-f9e8cc984572,Agnès,Delahaye,Loisirs/vacances,Réseautage pro,Jeux vidéo|Lecture|Arts & culture,Jeux vidéo:FPS|Lecture:Romans|Arts & culture:Histoire,Il/elle partage mes centres d’intérêt,Drôle,Calme,Actualité sensible|Vie privée,Allemand,4,62,Préfère ne pas dire,Pan,2025-08-16T13:00:09.511629
fa986529-cc50-4d74-a889-8d9efcee8095,Christelle,Muller,Visite famille/amis,Rester tranquille,Cuisine|Sport,Cuisine:Pâtisserie|Sport:Rugby,La conversation est légère,Extraverti(e),Peu importe,Politique,Espagnol|Français,2,21,Homme,Hétéro,2024-11-19T13:00:09.511663
8267539b-3982-431f-8153-07e526854bf5,Jacques,Samson,Travail/études,Échanger sur un sujet commun,Photographie,Photographie:Urbain,Jamais,Extraverti(e),Sérieux(se),Vie privée,Anglais|Autre,4,35,Homme,Préfère ne pas dire,2025-08-27T13:00:09.511700
ee7434d5-2fc4-49a5-84b0-908aa6e3494c,Thérèse,Courtois,Travail/études,Autre,Arts & culture,Arts & culture:Théâtre,Le trajet est long,Calme,Drôle,Religion|Aucun,Anglais,5,61,Femme,Hétéro,2025-08-10T13:00:09.511734
144d739d-1337-4d26-b4bb-50ee6089c1ea,Anastasie,Bouchet,Loisirs/vacances,Autre,Jeux vidéo,Jeux vidéo:Retro,Le trajet est long,Autre,Extraverti(e),Aucun,Anglais,1,36,Homme,Bi,2025-01-11T13:00:09.511774
0b977ef4-777d-4272-8b04-20bf3b9b9709,Thibault,Briand,Travail/études,Réseautage pro,Technologie,Technologie:Programmation,Jamais,Extraverti(e),Peu importe,Religion,Espagnol|Italien|Autre,4,31,Préfère ne pas dire,Homo,2024-10-02T13:00:09.511811
dcbb0c27-2992-44f8-8186-44f286ad526a,Thérèse,Ferreira,Loisirs/vacances,Rester tranquille,Arts & culture|Lecture|Musique,Arts & culture:Histoire|Lecture:Essais|Musique:Pop,Le trajet est long,Drôle,Calme,Vie privée|Aucun,Allemand|Italien|Espagnol,5,52,Préfère ne pas dire,Bi,2025-01-05T13:00:09.511847
70b6641f-6e83-45a2-81c8-3f846e56c2fa,Dominique,Delattre,Loisirs/vacances,Autre,Technologie|Lecture,Technologie:IA|Lecture:Romans,Ça dépend,Sérieux(se),Peu importe,Politique|Vie privée,Allemand|Espagnol,3,17,Non-binaire,Pan,2025-06-21T13:00:09.511879
89b923d7-0295-4bc1-8637-048ab17b4191,Gérard,Launay,Loisirs/vacances,Réseautage pro,Technologie|Jeux vidéo|Arts & culture,Technologie:IA|Jeux vidéo:RPG|Arts & culture:Histoire,La conversation est légère,Extraverti(e),Introverti(e),Vie privée,Allemand|Autre,4,61,Préfère ne pas dire,Bi,2025-06-18T13:00:09.511912
50a1bfe6-412f-4ac9-8642-2b0044ee4645,Christine,Muller,Autre,Discussion sympa,Technologie,Technologie:Programmation,Le trajet est long,Sérieux(se),Introverti(e),Vie privée|Aucun,Allemand|Français|Espagnol,3,68,Préfère ne pas dire,Hétéro,2025-01-28T13:00:09.511944
5efb0bb5-ccfc-428b-a7f1-ea6a2f2e41a6,Alice,Coulon,Visite famille/amis,Rester tranquille,Photographie|Technologie,Photographie:Portrait|Technologie:Programmation,La conversation est légère,Autre,Autre,Politique|Aucun,Anglais|Italien|Espagnol,1,44,Préfère ne pas dire,Bi,2024-11-21T13:00:09.511985
ac2ac736-24a8-4264-8ee1-3534146fb642,Anne,Lebreton,Visite famille/amis,Échanger sur un sujet commun,Lecture|Photographie,Lecture:Romans|Photographie:Édition,Jamais,Drôle,Peu importe,Aucun,Autre|Italien|Français,2,68,Préfère ne pas dire,Bi,2024-10-27T13:00:09.512026
b749064f-dfa2-48af-8f88-851f8b517b61,Auguste,Marie,Visite famille/amis,Rester tranquille,Entrepreneuriat,Entrepreneuriat:Création,Ça dépend,Drôle,Sérieux(se),Religion|Politique,Espagnol,1,24,Homme,Pan,2024-12-13T13:00:09.512059
66e5a783-7230-42b0-85e9-721003516a0a,Zacharie,Perrin,Loisirs/vacances,Réseautage pro,Arts & culture|Sport|Entrepreneuriat,Arts & culture:Cinéma|Sport:Basket|Entrepreneuriat:Investissement,Il/elle partage mes centres d’intérêt,Sérieux(se),Autre,Politique|Religion,Anglais|Allemand,1,21,Préfère ne pas dire,Bi,2024-11-19T13:00:09.512093
bacd09d2-c8ab-49bc-9786-a8ff3542f649,Cécile,Gilles,Visite famille/amis,Réseautage pro,Arts & culture|Photographie,Arts & culture:Arts visuels|Photographie:Urbain,Ça dépend,Extraverti(e),Autre,Aucun|Religion,Français,4,46,Non-binaire,Bi,2025-01-13T13:00:09.512126
08ad724b-1b69-4852-963c-f273316bf17b,Lucie,Chauvet,Autre,Discussion sympa,Sport|Podcasts|Musique,Sport:Rugby|Podcasts:Culture|Musique:Rock,La conversation est légère,Extraverti(e),Drôle,Politique,Italien|Autre|Espagnol,4,63,Préfère ne pas dire,Pan,2024-12-14T13:00:09.512169
6a8ab121-d38f-47b3-aa8c-aff5c0884544,Jean,Guichard,Travail/études,Rester tranquille,Arts & culture,Arts & culture:Histoire,Il/elle partage mes centres d’intérêt,Peu importe,Sérieux(se),Vie privée,Allemand|Anglais,4,46,Femme,Bi,2025-03-25T13:00:09.512203
353d9195-7ec9-4d6e-8cdc-9f5395e985bb,Élise,Masse,Loisirs/vacances,Réseautage pro,Voyage|Arts & culture,Voyage:City trip|Arts & culture:Histoire,Jamais,Peu importe,Extraverti(e),Religion|Aucun,Anglais|Italien,3,53,Préfère ne pas dire,Hétéro,2025-08-10T13:00:09.512238
85f6c954-aaa4-4ac1-a556-3b913ca67b69,Émilie,Lecomte,Travail/études,Rester tranquille,Voyage|Jeux vidéo|Musique,Voyage:City trip|Jeux vidéo:Action|Musique:Pop,Jamais,Extraverti(e),Introverti(e),Actualité sensible,Autre|Espagnol,5,21,Femme,Homo,2025-04-25T13:00:09.512271
1ca41675-02a2-476c-91d5-818299772ca1,Gilles,Diallo,Travail/études,Autre,Lecture,Lecture:Romans,La conversation est légère,Peu importe,Extraverti(e),Vie privée|Politique,Italien|Espagnol,5,69,Femme,Préfère ne pas dire,2025-05-08T13:00:09.512305
7b650db7-7a58-4b2d-9a1a-2e88191d11e6,Claire,Mercier,Autre,Autre,Technologie|Sciences,Technologie:Innovation|Sciences:Biologie,Jamais,Calme,Extraverti(e),Politique|Vie privée,Autre|Anglais,4,67,Préfère ne pas dire,Bi,2025-01-13T13:00:09.512336
954963bb-94c1-4dbe-926c-ffd48e336e0c,Alexandre,François,Autre,Réseautage pro,Sport,Sport:Yoga,La conversation est légère,Extraverti(e),Drôle,Religion,Français,1,53,Femme,Homo,2025-08-06T13:00:09.512367
d1bf0216-fc4c-4d8a-a33b-cb5bd8bdb9e3,Denise,Mary,Loisirs/vacances,Rester tranquille,Musique|Sport|Cuisine,Musique:Classique|Sport:Yoga|Cuisine:Cuisine du monde,Jamais,Drôle,Drôle,Aucun,Italien|Espagnol|Anglais,4,57,Femme,Bi,2025-07-12T13:00:09.512404
c822a2e7-0acd-4085-a1ad-2e469c59c5ed,Paul,Lemoine,Visite famille/amis,Discussion sympa,Lecture,Lecture:Développement personnel,Jamais,Extraverti(e),Peu importe,Vie privée|Aucun,Espagnol|Allemand|Anglais,3,63,Préfère ne pas dire,Bi,2024-12-14T13:00:09.512437
0e9f75c0-dc64-46cd-a91d-8c4c5bf5752e,Mathilde,Schneider,Loisirs/vacances,Discussion sympa,Sport,Sport:Randonnée,Il/elle partage mes centres d’intérêt,Drôle,Sérieux(se),Politique,Anglais,5,54,Préfère ne pas dire,Bi,2025-06-19T13:00:09.512474
16bc22de-8e08-4827-a5f5-aa71ad26680c,Sylvie,Gomes,Autre,Discussion sympa,Sciences,Sciences:Santé,Le trajet est long,Peu importe,Calme,Actualité sensible|Politique,Allemand,5,28,Homme,Homo,2025-04-13T13:00:09.512516
c4fd7e8b-7833-44ec-b7fb-4f0094cf0798,Suzanne,Da Costa,Visite famille/amis,Autre,Photographie|Arts & culture,Photographie:Paysage|Arts & culture:Histoire,Il/elle partage mes centres d’intérêt,Drôle,Autre,Aucun|Vie privée,Espagnol,3,17,Préfère ne pas dire,Préfère ne pas dire,2024-11-13T13:00:09.512560
2f395a98-0405-48a1-a56e-bfdbb4c3f757,Dominique,Deschamps,Travail/études,Réseautage pro,Jeux vidéo|Arts & culture,Jeux vidéo:Retro|Arts & culture:Théâtre,Le trajet est long,Peu importe,Calme,Vie privée,Espagnol|Français,2,unknown,Non-binaire,Pan,2025-05-18T13:00:09.512594
21461120-52ab-413a-8eaf-9d01ed47f80c,Émilie,Renard,Autre,Rester tranquille,Lecture|Voyage,Lecture:Romans|Voyage:Road trip,Le trajet est long,Calme,Peu importe,Politique|Actualité sensible,Autre|Français|Allemand,5,29,Non-binaire,Hétéro,2025-06-02T13:00:09.512630
3af11347-265f-4c1c-a7e1-a2fc51cd5c8b,Margot,Leblanc,Autre,Autre,Cuisine|Technologie|Photographie,Cuisine:Cuisine du monde|Technologie:Programmation|Photographie:Édition,Il/elle partage mes centres d’intérêt,Sérieux(se),Autre,Vie privée,Français,2,63,Non-binaire,Homo,2024-10-29T13:00:09.512663
42931eeb-3502-4e96-b114-c83078673202,Charlotte,Delattre,Visite famille/amis,Réseautage pro,Voyage,Voyage:City trip,La conversation est légère,Sérieux(se),Introverti(e),Actualité sensible|Politique,Anglais,1,70,Femme,Homo,2025-08-28T13:00:09.512700
702c1451-83d1-47cd-a090-d44d1061e9aa,Gilbert,Klein,Visite famille/amis,Rester tranquille,Jeux vidéo,Jeux vidéo:RPG,Il/elle partage mes centres d’intérêt,Calme,Peu importe,Aucun|Politique,Autre|Italien,3,66,Femme,Bi,2025-08-14T13:00:09.512731
99ef9629-95eb-440a-8692-eac4f189c217,Marguerite,Humbert,Autre,Rester tranquille,Sport|Lecture|Arts & culture,Sport:Basket|Lecture:Romans|Arts & culture:Théâtre,La conversation est légère,Sérieux(se),Extraverti(e),Vie privée,Espagnol|Français|Autre,4,66,Préfère ne pas dire,Hétéro,2025-01-11T13:00:09.512764
42bc0f46-4c49-4efd-843a-80d08817be22,Corinne,Roche,Autre,Rester tranquille,Entrepreneuriat,Entrepreneuriat:Design produit,Ça dépend,Autre,Autre,Religion,Allemand|Italien|Autre,4,unknown,Non-binaire,Homo,2025-09-09T13:00:09.513012
23e84a6d-573f-44be-a523-2c88ec2b542e,Pénélope,Da Silva,Travail/études,Échanger sur un sujet commun,Cuisine|Voyage|Lecture,Cuisine:Végétarien/vegan|Voyage:Culture & musées|Lecture:Romans,La conversation est légère,Peu importe,Introverti(e),Aucun,Allemand,4,51,Non-binaire,Hétéro,2024-11-15T13:00:09.513095
1eb27981-d6fc-4a9b-8263-9510826a6d4c,Joséphine,Blot,Visite famille/amis,Rester tranquille,Photographie|Voyage,Photographie:Urbain|Voyage:Road trip,Il/elle partage mes centres d’intérêt,Introverti(e),Sérieux(se),Actualité sensible,Anglais|Espagnol,3,70,Préfère ne pas dire,Hétéro,2025-01-02T13:00:09.513141
cfdffead-05c5-435a-880f-6896d1f81792,Henri,Marchand,Autre,Échanger sur un sujet commun,Sport|Voyage|Lecture,Sport:Football|Voyage:Nature|Lecture:Développement personnel,La conversation est légère,Autre,Introverti(e),Aucun,Italien|Français|Espagnol,1,22,Non-binaire,Bi,2025-04-21T13:00:09.513203
796cf45c-0bbf-4cb9-b61d-ecc3174f102c,Henri,Hubert,Loisirs/vacances,Autre,Arts & culture,Arts & culture:Cinéma,La conversation est légère,Introverti(e),Sérieux(se),Aucun|Politique,Italien|Autre|Espagnol,5,58,Non-binaire,Hétéro,2025-03-08T13:00:09.513248
63490f8c-c477-4486-9754-13ae7f267eb8,Anaïs,Barbe,Travail/études,Échanger sur un sujet commun,Musique|Sciences,Musique:Rap/Hip-hop|Sciences:Santé,Il/elle partage mes centres d’intérêt,Extraverti(e),Introverti(e),Aucun,Français,4,18,Préfère ne pas dire,Bi,2025-03-07T13:00:09.513297
1d642fc6-4cb6-40a5-8f17-d975965c43f3,Rémy,Carre,Visite famille/amis,Rester tranquille,Photographie|Entrepreneuriat|Musique,Photographie:Urbain|Entrepreneuriat:Investissement|Musique:Rock,Ça dépend,Autre,Peu importe,Politique,Anglais|Autre,2,63,Homme,Pan,2025-09-28T13:00:09.513339
d070f816-8400-4e72-b106-c165abfe9fa1,Denis,Imbert,Visite famille/amis,Autre,Entrepreneuriat|Jeux vidéo|Photographie,Entrepreneuriat:Investissement|Jeux vidéo:Action|Photographie:Édition,La conversation est légère,Calme,Autre,Religion|Actualité sensible,Anglais|Allemand,5,42,Non-binaire,Bi,2025-05-26T13:00:09.513389
86e9abe3-9098-476c-8858-b91d4ed9f7fd,Élisabeth,Gallet,Travail/études,Réseautage pro,Sciences|Arts & culture,Sciences:Sciences sociales|Arts & culture:Cinéma,Il/elle partage mes centres d’intérêt,Drôle,Calme,Actualité sensible,Anglais|Italien|Autre,5,N/A,Homme,Homo,2024-10-01T13:00:09.513429
9bf4a942-1104-4dfb-a377-956a8cb1a9cc,Odette,Paris,Travail/études,Réseautage pro,Entrepreneuriat,Entrepreneuriat:Marketing,Il/elle partage mes centres d’intérêt,Calme,Introverti(e),Politique,Français|Allemand|Autre,3,29,Préfère ne pas dire,Homo,2025-07-17T13:00:09.513485
dd7fd95a-5cbb-43fe-aeab-49d58889c2aa,Brigitte,Louis,Travail/études,Échanger sur un sujet commun,Voyage|Podcasts,7100,La conversation est légère,Peu importe,Autre,Religion,Espagnol|Anglais,2,47,Préfère ne pas dire,Bi,2025-02-19T13:00:09.513546
4b20e956-f4c8-4a40-9a63-1487dd796208,Arthur,Breton,Travail/études,Discussion sympa,Jeux vidéo|Photographie|Sport,Jeux vidéo:FPS|Photographie:Édition|Sport:Basket,Le trajet est long,Extraverti(e),Sérieux(se),Religion|Vie privée,Allemand,5,20,Préfère ne pas dire,Bi,2025-04-28T13:00:09.513603
ed58be83-6b50-45f7-a1fb-ef98f8e859b2,Jules,Julien,Autre,Rester tranquille,Sport|Jeux vidéo|Voyage,Sport:Cyclisme|Jeux vidéo:FPS|Voyage:Culture & musées,La conversation est légère,Drôle,Extraverti(e),Religion,Allemand|Autre|Anglais,5,48,Homme,Hétéro,2025-05-16T13:00:09.513652
c94cbf9e-b085-469d-bef0-7e1e868a4882,Brigitte,Lecomte,Visite famille/amis,Discussion sympa,Sciences|Photographie,5364,Il/elle partage mes centres d’intérêt,Introverti(e),Calme,Religion,Espagnol|Anglais,5,70,Homme,Pan,2025-01-03T13:00:09.513684
95d27cdb-bdf9-4740-94f2-ccb997ec9707,Philippe,Duval,Autre,Autre,Lecture|Jeux vidéo,Lecture:Essais|Jeux vidéo:FPS,Il/elle partage mes centres d’intérêt,Autre,Sérieux(se),Actualité sensible|Aucun,Anglais|Allemand|Espagnol,1,40,Préfère ne pas dire,Préfère ne pas dire,2025-06-22T13:00:09.513737
a6ebe045-dcb4-4d62-8db1-69341904c7f4,Anouk,Jourdan,Visite famille/amis,Discussion sympa,Cuisine|Jeux vidéo,Cuisine:Cuisine du monde|Jeux vidéo:Retro,Le trajet est long,Drôle,Extraverti(e),Aucun|Politique,Français|Autre|Anglais,2,42,Femme,Homo,2025-02-03T13:00:09.513773
ac3482bd-804e-4e06-8bc5-22332b1aeeea,Martin,Peron,Travail/études,Discussion sympa,Photographie|Jeux vidéo|Technologie,Photographie:Paysage|Jeux vidéo:FPS|Technologie:IA,Le trajet est long,Introverti(e),Introverti(e),Politique|Vie privée,Espagnol,5,44,Homme,Hétéro,2025-04-09T13:00:09.513815
6365b4c3-cfca-4916-9afb-a958a49ea25f,Frédérique,Guyot,Travail/études,Discussion sympa,Arts & culture|Photographie,Arts & culture:Théâtre|Photographie:Portrait,Jamais,Autre,Sérieux(se),Politique,Anglais|Allemand,3,22,Femme,Préfère ne pas dire,2024-12-06T13:00:09.513857
4f59411f-00d2-483a-8f7a-448693715f35,Olivier,Dumont,Visite famille/amis,Discussion sympa,Podcasts|Cuisine,Podcasts:Développement perso|Cuisine:Pâtisserie,Ça dépend,Autre,Extraverti(e),Politique,Italien|Français|Espagnol,2,27,Homme,Homo,2025-09-07T13:00:09.513892
44e18a58-a44a-4a7d-8a8e-1175bb627ebd,Margot,Jacquot,Loisirs/vacances,Rester tranquille,Technologie,Technologie:Gadgets,Jamais,Introverti(e),Autre,Religion|Aucun,Français,2,39,Non-binaire,Pan,2025-07-14T13:00:09.513938
701dd4e3-e074-4bd1-910a-3bfce965243c,Adèle,Rousset,Loisirs/vacances,Réseautage pro,Lecture|Technologie,Lecture:Développement personnel|Technologie:Programmation,Ça dépend,Extraverti(e),Autre,Politique|Aucun,Anglais,1,25,Préfère ne pas dire,Hétéro,2025-02-20T13:00:09.513972
0bbd4311-5c27-4abe-94bb-cf6a089f3476,François,Millet,Loisirs/vacances,Échanger sur un sujet commun,Photographie|Podcasts|Sciences,Photographie:Urbain|Podcasts:Tech|Sciences:Physique,Ça dépend,Calme,Autre,Vie privée,Anglais|Italien,4,33,Non-binaire,Bi,2024-11-24T13:00:09.514009
ca82dffd-c735-4036-9759-79d66818d2e4,Éléonore,Gilles,Travail/études,Rester tranquille,Sport|Voyage,Sport:Ski|Voyage:Culture & musées,Il/elle partage mes centres d’intérêt,Peu importe,Calme,Religion,Anglais,5,70,Femme,Préfère ne pas dire,2025-01-28T13:00:09.514189
4d0d1e25-c6fb-4783-8fcb-33f83fa9cdef,Patricia,Renaud,Loisirs/vacances,Discussion sympa,Technologie|Photographie|Entrepreneuriat,Technologie:IA|Photographie:Paysage|Entrepreneuriat:Création,Ça dépend,Peu importe,Calme,Religion,Italien|Français|Espagnol,5,50,Femme,Bi,2025-05-20T13:00:09.514276
00952b9d-3648-4648-bd51-0a9893f32e4b,Jacques,Fleury,Loisirs/vacances,Rester tranquille,Voyage,Voyage:Culture & musées,La conversation est légère,Extraverti(e),Peu importe,Politique,Anglais|Italien|Allemand,1,43,Femme,Bi,2025-02-07T13:00:09.514345
96c78335-8898-4171-b23a-1c8f39d24a2f,Lucas,Dupuy,Visite famille/amis,Échanger sur un sujet commun,Lecture,Lecture:Romans,Il/elle partage mes centres d’intérêt,Peu importe,Autre,Politique,Espagnol,2,64,Femme,Hétéro,2024-10-13T13:00:09.514404
532c6462-90be-4c8f-b52b-ab9f4db3c751,Jules,Launay,Travail/études,Réseautage pro,Sciences|Cuisine|Lecture,Sciences:Biologie|Cuisine:Cuisine du monde|Lecture:Développement personnel,Le trajet est long,Drôle,Autre,Aucun,Espagnol|Autre|Italien,2,21,Homme,Préfère ne pas dire,2024-10-23T13:00:09.514465
07c9da6c-1e20-4564-9802-e92c203de9ff,Gabrielle,Roux,Autre,Échanger sur un sujet commun,Photographie|Musique,Photographie:Paysage|Musique:Rock,Le trajet est long,Calme,Calme,Actualité sensible,Allemand|Français,5,43,Préfère ne pas dire,Hétéro,2025-09-08T13:00:09.514521
89ee1e35-a437-484f-ac41-e98ad35807d8,Christiane,Lagarde,Travail/études,Échanger sur un sujet commun,Voyage,Voyage:Nature,Le trajet est long,Introverti(e),Sérieux(se),Aucun|Religion,Allemand|Italien,1,31,Préfère ne pas dire,Homo,2025-05-16T13:00:09.514569
7f9bfe24-57f6-45ef-a45f-7b9503f55241,René,Martins,Visite famille/amis,Échanger sur un sujet commun,Lecture|Cuisine|Sport,Lecture:Essais|Cuisine:Pâtisserie|Sport:Football,Ça dépend,Autre,Introverti(e),Politique|Vie privée,Anglais,4,54,Préfère ne pas dire,Préfère ne pas dire,2025-04-02T13:00:09.514625
56e8be5f-ac0f-4654-a47a-63d2da2afbea,Valentine,Pons,Travail/études,Autre,Photographie|Technologie|Sciences,Photographie:Portrait|Technologie:Programmation|Sciences:Santé,Il/elle partage mes centres d’intérêt,Introverti(e),Peu importe,Actualité sensible|Politique,Italien|Français|Espagnol,3,70,Homme,Préfère ne pas dire,2025-01-31T13:00:09.514678
b800110e-4449-42cf-a56a-47859b2fe901,Margot,Blondel,Loisirs/vacances,Autre,Voyage,Voyage:City trip,Ça dépend,Autre,Introverti(e),Actualité sensible|Religion,Autre,1,25,Préfère ne pas dire,Préfère ne pas dire,2024-10-18T13:00:09.514717
14169ccb-2ed8-4d71-8b2e-2789bc44742b,Emmanuelle,Leconte,Loisirs/vacances,Autre,Sciences|Podcasts|Sport,Sciences:Sciences sociales|Podcasts:Développement perso|Sport:Rugby,Il/elle partage mes centres d’intérêt,Extraverti(e),Drôle,Actualité sensible,Autre|Italien|Allemand,2,22,Non-binaire,Bi,2025-08-19T13:00:09.514756
817d0310-bc92-4149-8354-dc9bee0cc14c,Paulette,Guillot,Travail/études,Réseautage pro,Sciences|Voyage,Sciences:Physique|Voyage:Nature,Le trajet est long,Peu importe,Sérieux(se),Religion,Anglais|Espagnol,3,50,Homme,Bi,2025-06-24T13:00:09.514807
ecfd03f4-e3f9-4911-8948-22fbb66d32f3,Nathalie,Chauveau,Travail/études,Discussion sympa,Voyage|Sport,Voyage:Culture & musées|Sport:Cyclisme,Le trajet est long,Calme,Calme,Religion,Français|Espagnol|Anglais,5,60,Homme,Bi,2025-04-14T13:00:09.514863
2853d6f4-72f7-4303-af7b-532be38c43eb,Pauline,Blanchet,Loisirs/vacances,Réseautage pro,Podcasts|Lecture|Cuisine,Podcasts:Actualité|Lecture:Développement personnel|Cuisine:Gastronomie FR,Le trajet est long,Extraverti(e),Extraverti(e),Religion,Anglais|Italien,3,53,Non-binaire,Hétéro,2025-03-12T13:00:09.514917
64d56757-d3b7-4c6d-bc06-b456aa38f5a7,Maurice,Rousseau,Loisirs/vacances,Discussion sympa,Musique,Musique:Classique,Ça dépend,Drôle,Calme,Politique|Aucun,Anglais|Autre|Français,2,47,Homme,Homo,2025-03-07T13:00:09.514961
c5058250-a32d-4414-82b0-7688ff9cc98e,Suzanne,Moreau,Loisirs/vacances,Discussion sympa,Lecture|Musique,Lecture:Romans|Musique:World,Ça dépend,Peu importe,Calme,Actualité sensible|Vie privée,Allemand,5,70,Préfère ne pas dire,Préfère ne pas dire,2025-01-05T13:00:09.515031
027915b4-64f0-47d9-8569-0e286528ccd9,Adèle,Weber,Travail/études,Rester tranquille,Lecture,Lecture:Romans,Ça dépend,Introverti(e),Sérieux(se),Politique|Religion,Italien|Français|Anglais,4,37,Préfère ne pas dire,Pan,2025-05-18T13:00:09.515082
b1167b47-193e-487b-8426-14a6f182fade,Thibault,Vidal,Travail/études,Réseautage pro,Arts & culture,Arts & culture:Théâtre,Jamais,Sérieux(se),Calme,Religion|Politique,Espagnol,5,20,Femme,Préfère ne pas dire,2024-11-07T13:00:09.515120
